"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Hutan.lahan.kering.primer",13910.003419003,13348.2308690303,13000.1979832171,12547.562223771,12041.8132793141,11484.5084285547,10875.9642955503,10210.3289332646,9501.38867721668,8741.23316608922,7928.70228613912,7065.09917097128,6139.50543607776,5158.04445149663,4114.49429256118,3004.84315394068
"Hutan.lahan.kering.sekunder...bekas.tebangan",166914.040485249,160345.941402773,156180.690803914,150799.000900329,144787.808245243,138165.61487601,130936.456892598,123033.880596927,114614.666107393,105588.465165672,95941.5206309672,85687.8985729237,74702.2836891307,63053.1282665042,50668.0352018458,37499.428494135
"Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder",1126.00019844876,1072.91163375487,1032.17207249595,986.746556666378,939.31903300697,889.909766806305,838.473427778432,784.634921764886,729.073817631892,671.307740181463,611.217274997053,548.816638913624,483.462848114295,415.430595337886,344.32978649775,269.888460089016
"Hutan.tanaman",463449.043378759,460184.743706156,448294.58172896,437215.073166052,425551.065331246,413322.798205308,400555.851196922,387427.054086067,373529.250450038,359057.50632039,343993.85420947,328231.833859313,311988.190728434,294978.074461933,277238.20344571,258713.45994847
"Perkebunan",171551.992435403,165046.040180523,157634.070427955,150828.317024963,144376.578674637,138260.578016654,132465.439062429,127003.079379533,121792.496297031,116852.432743915,112168.772823895,107714.756029963,103517.948630627,99526.1816277318,95741.5378327716,92153.3058476678
"Semak.belukar",3472.00082460686,3342.25578353941,3246.81760632332,3128.93950138838,2998.001282937,2854.38196839717,2698.19096918773,2528.38838948741,2347.43545023644,2153.85945544937,1947.37202524998,1728.10090370725,1493.93132359323,1245.79735722258,982.360374140458,702.636131901665
"Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering",880199.867598761,900432.270009119,920955.992793528,942361.888411243,964601.822196268,987715.385393947,1011745.19403708,1036747.79356668,1062739.74699834,1089783.66169994,1117929.80395953,1147223.93504201,1177742.44555098,1209522.46907048,1242632.03812226,1277135.22080686
"Pertanian.lahan.kering..campur.semak...kebun.campur",741848.94969839,761277.655019021,776696.294849901,793626.683473709,811265.116838421,829645.873564812,848813.758107191,868911.111299752,889735.559124588,911451.21109902,934100.336729658,957676.710846694,982378.771045273,1008103.62543396,1034953.27116141,1062981.66590344
"Sawah",872027.018586496,876432.255324495,882139.259396122,887310.976779907,892244.504024073,896949.610209256,901428.984708927,905651.189447783,909693.183686484,913511.498214116,917100.067389512,920465.788028165,923549.923920716,926384.678371212,928935.899821079,931180.924385874
"Tambak",71220.0088066153,67050.7703470144,63792.9324254968,60376.4980724054,56961.3060621749,53542.52961312,50112.3054799791,46643.1239750367,43173.9963431957,39672.2599566086,36128.5787867206,32542.6269277237,28873.9111272998,25139.7810418672,21317.0572153922,17390.8322576485
"Pemukiman",311244.064159754,290783.334703413,277731.159626738,263213.869389358,248419.353794662,233238.372925706,217567.72606533,201167.923565504,184357.722964018,166889.052268501,148716.653227468,129881.003177892,110110.116208386,89614.89418885,68294.0848425769,46132.7739136596
"Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka",11527.0033358095,10905.1727856912,10576.1713924913,10129.8527328646,9631.5200436214,9082.63567157825,8483.30126631216,7825.90187348132,7128.16651232012,6380.1532722035,5580.72382838161,4732.03813820242,3820.77630571002,2855.59239131091,1829.54130893221,738.732266533138
"Pertambangan",1663.00001601606,1678.66382317271,1720.75073042958,1796.15971794244,1908.00068251478,2061.65940964843,2264.42525216264,2526.13563899091,2858.69750558127,3278.30134249139,3805.29960768059,4465.27801785341,5291.84130587616,6325.61428871137,7619.24786755519,9238.85708797219
"Tubuh.air",30486.0070495072,28792.2736180056,27738.1464484829,26458.7927342288,25090.3297123827,23634.5429343876,22090.4258936817,20440.7736982039,18721.8821884078,16911.7776910366,15007.1037504309,13011.5195580043,10896.0761156379,8678.23623764603,6342.59541517901,3880.235064137
"Rawa",21.00000607721,19.8671491714683,19.2677712537796,18.4546636063293,17.546796297046,16.546833443493,15.4549602318518,14.2573036647096,12.9861626406457,11.6234248908019,10.167016604148,8.62087281185485,6.96072719874299,5.20234581569611,3.33307603778749,1.34582958247557
"Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara",421.000001103732,368.61364511952,322.493942691929,282.184651564548,246.914003201966,216.052182370815,189.048384636861,165.423323859021,144.747714876037,126.656439494433,110.826453296556,96.974214849794,84.8550369501482,74.2498699197599,64.9702360517994,56.8504480900707
