"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Hutan.lahan.kering.primer",13916.0000123462,13354.2250272679,13006.1895713937,12553.5399555082,12047.7675586423,11490.4296627135,10881.8428747509,10216.1550257528,9507.15292283374,8746.92591486848,7934.31382972758,7070.61982400619,6144.92508954731,5163.35317451409,4119.68188049374,3009.89919899593
"Hutan.lahan.kering.sekunder...bekas.tebangan",167023.00014603,160453.457539031,156287.237261156,150904.184662245,144891.376167863,138267.317967407,131036.046974419,123131.093405294,114709.274811615,105680.220973562,96030.1710100628,85773.1937810199,74783.9429920154,63130.8864116802,50741.6082488913,37568.5195519988
"Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder",1131.00000065188,1077.68975161944,1036.77793183891,991.161331913634,943.534614355029,893.918095269723,842.266234082817,788.202405925852,732.408876489407,674.401311532812,614.059792279208,551.398567105169,485.772048150447,417.456003602575,346.058748373981,271.3072028042
"Hutan.tanaman",463441.00040946,460179.915797431,448291.901743385,437214.972637522,425553.729643825,413328.403592054,400564.571427882,387439.090199459,373544.738406629,359076.619832714,344016.773120028,328258.732746207,312019.296870298,295013.587611676,277278.354457766,258758.500737635
"Perkebunan",171537.000032068,165031.616741697,157620.295131792,150815.136874238,144363.962716266,138248.496895672,132453.864724659,126991.982729698,121781.855320327,116842.223787814,112158.973470115,107705.346199632,103508.905835888,99517.4879408971,95733.1751444797,92145.2569851293
"Semak.belukar",3477.00000295001,3347.12665974303,3251.58705198769,3133.58345797746,3002.50419193452,2858.72865395915,2702.36637554796,2532.37652519917,2351.22253204104,2157.43034126584,1950.71126557737,1731.19310143401,1496.75908213155,1248.34402399264,984.607956979065,704.56559397918
"Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering",880301.999720476,900536.747983882,921062.850391905,942471.227873987,964713.740186185,987829.983161893,1011862.57777248,1036868.07601171,1062863.04281464,1089910.09280437,1118059.49809406,1147357.02525165,1177879.07373322,1209662.78142604,1242776.18873577,1277283.37118745
"Pertanian.lahan.kering..campur.semak...kebun.campur",741849.99975056,761278.73182107,776697.392852812,793627.804746442,811266.26234006,829647.044300716,848814.955143455,868912.335897667,889736.812265161,911452.493988378,934101.650630934,957678.057013104,982380.151002215,1008105.0405635,1034954.72298469,1062983.15601436
"Sawah",871983.999600915,876390.417360889,882098.000098097,887270.51975115,892204.938616302,896911.021395777,901391.456435066,905614.820628194,909658.037528292,913477.658266905,917067.620078464,920434.816296153,923520.538588605,926356.974314998,928909.987648488,931156.924724718
"Tambak",71366.0000240839,67188.8297749667,63924.6916795799,60501.7187857133,57080.0249212719,53654.7716955399,50218.0793498238,46742.3877050817,43266.7739401222,39758.5164750168,36208.2612758962,32615.680386559,28940.2085336991,25199.224624579,21369.5078652858,17436.1242219307
"Pemukiman",311198.000262443,290745.285186399,277698.108821305,263186.737664264,248398.459095272,233224.035435882,217560.278026415,201167.780507956,184365.13940997,166904.384356615,148740.272980644,129913.265421162,110151.505125659,89665.8115515977,68354.9975227009,46204.1827591809
"Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka",11563.0000121942,10939.4591888926,10609.5728532616,10162.0355460384,9662.33462786559,9111.93636671378,8510.94258120802,7851.71675903336,7152.03799922647,6401.93635816332,5600.27038306209,4749.20625619415,3835.38662309186,2867.49019192239,1838.5525149033,744.672124307344
"Pertambangan",1663.00000084255,1678.66380776411,1720.75071473241,1796.15970186935,1908.00066598987,2061.65939259992,2264.4252345219,2526.13562069068,2858.69748655841,3278.3013226827,3805.29958702345,4465.27799628592,5291.84128333416,6325.61426513184,7619.24784287331,9238.85706212168
"Tubuh.air",30572.0000245483,28873.9788513486,27817.179566152,26534.5875213543,25162.6620035771,23703.1922350511,22155.1685559722,20501.3422446137,18778.1003421513,16963.4135689227,15053.9169041443,13053.2787600174,10932.4772328914,8709.0193655386,6367.46211865822,3898.86487036528
"Rawa",21.0000000221463,19.867564037598,19.2684450331656,18.4556556660733,17.5481299995829,16.5485309782054,15.4570435185824,14.2597986629508,12.9890857029971,11.6267978484329,10.1708620638505,8.62521243449599,6.96559016560832,5.2077569861083,3.3390644999541,1.35242710459692
"Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara",418.00000040994,365.986943959899,320.195885567741,280.173834110269,245.154520591584,214.512617773883,187.701246196044,164.244535058438,143.71625823966,125.753899339182,110.036715919101,96.2831870325338,84.2503690901607,73.7207733385504,64.5072651427253,56.4453379160436
